Parent Type,Parent ID,Asset ID,Asset Name,Asset Description,Asset Function,Asset Make,Asset Model,Asset Part Number,Asset Serial Number,Security Zone,Asset Firmware,Redundant Asset Pair ID (If Applicable),Asset Contact Person,Comments
Cabinet,U25_S1_SS1_B1_R1_C1,U25_S1_SS1_B1_R1_C1_FW48,Security Firewall,ACME Security Firewall,Firewall,Palo Alto,PA-220,910-000128-00N,12801214519,,10.0.5,,,
Cabinet,U25_S1_SS1_B1_R1_C1,U25_S1_SS1_B1_R1_C1_NZ15,Vulnerability Management,ACME Vulnerability Management,Vulnerability Management,Nozomi Networks,NSG-L 100,NSGL-HW-P,2024BA4096,,12.2 (25R)SEE4 ,,,
Cabinet,U25_S1_SS1_B1_R1_C1,U25_S1_SS1_B1_R1_C1_NZ21,Vulnerability Management,ACME Vulnerability Management,Vulnerability Management,Nozomi Networks,NSG-L 100,NSGL-HW-P,2128BA0383,,15.2(7)E4,,,
Cabinet,U25_S1_SS1_B2_R1_C1,U25_S1_SS1_B2_R1_C1_FW23,Security Firewall,ACME Security Firewall,Firewall,Fortinet,FortiGate®,FG-800C,,,12.2 (25R)SEE4 ,,,
Cabinet,U25_S1_SS2_B1_R1_C1,U25_S1_SS2_B1_R1_C1_FW4,Security Firewall,ACME Security Firewall,Firewall,Fortinet,FortiGate®,FG-1800F,,,16.6.7,,,
Cabinet,U25_S1_SS2_B2_R1_C1,U25_S1_SS2_B2_R1_C1_FW26,Security Firewall,ACME Security Firewall,Firewall,Fortinet,FortiGate®,FG-200B,,,12.2 (44R)SE4,,,
Cabinet,U25_S1_SS2_B2_R1_C1,U25_S1_SS2_B2_R1_C1_FW75,Security Firewall,ACME Security Firewall,Firewall,Palo Alto,PA-820,,012001068055,,12.2 (25R)SEE4 ,,,
Cabinet,U25_S1_SS3_B1_R1_C1,U25_S1_SS3_B1_R1_C1_FW18,Security Firewall,ACME Security Firewall,Firewall,Fortinet,FortiGate®,FG-3040B,,,16.8.1r,,,
Cabinet,U25_S1_SS3_B1_R1_C1,U25_S1_SS3_B1_R1_C1_FW54,Security Firewall,ACME Security Firewall,Firewall,Palo Alto,PA-220,910-000128-00N,12801214662,,15.2 (3R)E1,,,
Cabinet,U25_S1_SS3_B2_R1_C1,U25_S1_SS3_B2_R1_C1_FW20,Security Firewall,ACME Security Firewall,Firewall,Fortinet,FortiGate®,FG-1000C,,,20.0.4.5,,,
Cabinet,U25_S1_SS4_B1_R1_C1,U25_S1_SS4_B1_R1_C1_FW74,Security Firewall,ACME Security Firewall,Firewall,Palo Alto,PA-820,,012001068025,,10.0.5,,,
Cabinet,U25_S1_SS4_B1_R1_C1,U25_S1_SS4_B1_R1_C1_FW78,Security Firewall,ACME Security Firewall,Firewall,Palo Alto,PA-820,,012001072127,,12.2 (44R)SE4,,,
Cabinet,U25_S1_SS4_B1_R1_C1,U25_S1_SS4_B1_R1_C1_NZ25,Vulnerability Management,ACME Vulnerability Management,Vulnerability Management,Nozomi Networks,NSG-L 100,NSGL-HW-P,2128BA0393,,20.0.4.5,,,
Cabinet,U25_S1_SS4_B2_R1_C1,U25_S1_SS4_B2_R1_C1_FW29,Security Firewall,ACME Security Firewall,Firewall,Fortinet,FortiGate®,FG-100C,,,15.2(7)E4,,,
Cabinet,U25_S1_SS4_B2_R1_C1,U25_S1_SS4_B2_R1_C1_FW39,Security Firewall,ACME Security Firewall,Firewall,Palo Alto,PA-5020,,,,12.2 (44R)SE4,,,
Cabinet,U25_S1_SS4_B2_R1_C1,U25_S1_SS4_B2_R1_C1_FW65,Security Firewall,ACME Security Firewall,Firewall,Palo Alto,PA-220,,012801223323,,12.2 (44R)SE4,,,
Cabinet,U25_S1_SS4_B2_R1_C1,U25_S1_SS4_B2_R1_C1_RTR4,APN Router,ACME APN Router,Router,Cisco,4331 Series,,,,15.2 (3R)E1,,,
Cabinet,U25_S1_SS5_B2_R1_C1,U25_S1_SS5_B2_R1_C1_FW24,Security Firewall,ACME Security Firewall,Firewall,Fortinet,FortiGate®,FG-500C,,,12.2 (35R)SEY3,,,
Cabinet,U25_S1_SS5_B2_R1_C1,U25_S1_SS5_B2_R1_C1_NZ6,Vulnerability Management,ACME Vulnerability Management,Vulnerability Management,Nozomi Networks,NSG-L 100,NSGL-HW-P,2038BA1485,,12.2 (53r) SEY3,,,
Cabinet,U25_S2_SS1_B1_R1_C1,U25_S2_SS1_B1_R1_C1_FW70,Security Firewall,ACME Security Firewall,Firewall,Palo Alto,PA-820,,12001059079,,16.8.1r,,,
Cabinet,U25_S2_SS1_B1_R1_C1,U25_S2_SS1_B1_R1_C1_NZ21,Vulnerability Management,ACME Vulnerability Management,Vulnerability Management,Nozomi Networks,NSG-L 100,NSGL-HW-P,2128BA0383,,15.2(7)E4,,,
Cabinet,U25_S2_SS2_B2_R1_C1,U25_S2_SS2_B2_R1_C1_FW51,Security Firewall,ACME Security Firewall,Firewall,Palo Alto,PA-220,910-000128-00N,12801214543,,12.2 (44)SE5 ,,,
Cabinet,U25_S2_SS2_B2_R1_C1,U25_S2_SS2_B2_R1_C1_SW13,OT Ethernet Switch,ACME OT Ethernet Switch,Switch,Siemens,Scalance XB005,,,,16.6.7,,,
Cabinet,U25_S2_SS3_B2_R1_C1,U25_S2_SS3_B2_R1_C1_FW77,Security Firewall,ACME Security Firewall,Firewall,Palo Alto,PA-820,,012001072124,,12.2 (44)SE5 ,,,
Cabinet,U25_S2_SS4_B1_R1_C1,U25_S2_SS4_B1_R1_C1_FW16,Security Firewall,ACME Security Firewall,Firewall,Fortinet,FortiGate®,FG-3240C,,,15.2(7)E4,,,
Cabinet,U25_S2_SS4_B1_R1_C1,U25_S2_SS4_B1_R1_C1_FW22,Security Firewall,ACME Security Firewall,Firewall,Fortinet,FortiGate®,FG-1000C,,,10.0.5,,,
Cabinet,U25_S2_SS4_B1_R1_C1,U25_S2_SS4_B1_R1_C1_SW8,OT Ethernet Switch,ACME OT Ethernet Switch,Switch,NTRON,,304TX,,,12.2 (44)SE5 ,,,
Cabinet,U25_S2_SS4_B2_R1_C1,U25_S2_SS4_B2_R1_C1_GW1,Main Gateway,ACME Main Gateway,Gateway,korenix,JetCon 2302,,,,15.2 (3R)E1,,,
Cabinet,U25_S2_SS4_B2_R1_C1,U25_S2_SS4_B2_R1_C1_SW5,OT Ethernet Switch,ACME OT Ethernet Switch,Switch,Hirshmann,Spider 5TX,,,,10.0.5,,,
Cabinet,U25_S2_SS5_B2_R1_C1,U25_S2_SS5_B2_R1_C1_FW15,Security Firewall,ACME Security Firewall,Firewall,Fortinet,FortiGate®,FG-3810A,,,15.2 (3R)E1,,,
Cabinet,U25_S2_SS5_B2_R1_C1,U25_S2_SS5_B2_R1_C1_FW35,Security Firewall,ACME Security Firewall,Firewall,Palo Alto,PA-820,,,,10.0.5,,,
Cabinet,U25_S2_SS5_B2_R1_C1,U25_S2_SS5_B2_R1_C1_FW66,Security Firewall,ACME Security Firewall,Firewall,Palo Alto,PA-220,,012801224060,,12.2 (53r) SEY3,,,
Cabinet,U25_S2_SS5_B2_R1_C1,U25_S2_SS5_B2_R1_C1_RTR1,APN Router,ACME APN Router,Router,Cisco,4300,,,,20.0.4.5,,,
Cabinet,U25_S2_SS5_B2_R1_C1,U25_S2_SS5_B2_R1_C1_SW1,IT Ethernet Switch,ACME IT Ethernet Switch,Switch,Cisco,Catalyst 2960,,,,16.8.1r,,,
Cabinet,U25_S3_SS1_B1_R1_C1,U25_S3_SS1_B1_R1_C1_FW40,Security Firewall,ACME Security Firewall,Firewall,Palo Alto,PA-3050,,,,12.2 (53r) SEY3,,,
Cabinet,U25_S3_SS2_B1_R1_C1,U25_S3_SS2_B1_R1_C1_SW2,IT Ethernet Switch,ACME IT Ethernet Switch,Switch,Cisco,Catalyst 2960,,,,2.0.001,,,
Cabinet,U25_S3_SS2_B2_R1_C1,U25_S3_SS2_B2_R1_C1_FW4,Security Firewall,ACME Security Firewall,Firewall,Fortinet,FortiGate®,FG-1800F,,,16.6.7,,,
Cabinet,U25_S3_SS2_B2_R1_C1,U25_S3_SS2_B2_R1_C1_NZ19,Vulnerability Management,ACME Vulnerability Management,Vulnerability Management,Nozomi Networks,NSG-L 100,NSGL-HW-P,2038BA1466,,12.2 (53r) SEY3,,,
Cabinet,U25_S3_SS3_B1_R1_C1,U25_S3_SS3_B1_R1_C1_NZ4,Vulnerability Management,ACME Vulnerability Management,Vulnerability Management,Nozomi Networks,NSG-L 100,NSGL-HW-P,2038BA1475,,12.2 (44)SE5 ,,,
Cabinet,U25_S3_SS3_B1_R1_C1,U25_S3_SS3_B1_R1_C1_SW11,OT Ethernet Switch,ACME OT Ethernet Switch,Switch,Schneider Electric,ConneXium Switch,TCSESM043F2CU0,,,15.2 (3R)E1,,,
Cabinet,U25_S3_SS3_B2_R1_C1,U25_S3_SS3_B2_R1_C1_RTR12,APN Router,ACME APN Router,Router,INSYS,MRXS DSL,,,,12.2 (25R)SEE4 ,,,
Cabinet,U25_S3_SS4_B2_R1_C1,U25_S3_SS4_B2_R1_C1_FW18,Security Firewall,ACME Security Firewall,Firewall,Fortinet,FortiGate®,FG-3040B,,,16.8.1r,,,
Cabinet,U25_S3_SS5_B1_R1_C1,U25_S3_SS5_B1_R1_C1_NZ2,Vulnerability Management,ACME Vulnerability Management,Vulnerability Management,Nozomi Networks,NSG-L 100,NSGL-HW-P,2033BA2863,,12.2 (25R)SEE4 ,,,
Cabinet,U25_S3_SS5_B1_R1_C1,U25_S3_SS5_B1_R1_C1_RTR6,APN Router,ACME APN Router,Router,Cisco,1800 Series,,,,16.6.7,,,
Cabinet,U25_S3_SS5_B1_R1_C1,U25_S3_SS5_B1_R1_C1_SW10,OT Ethernet Switch,ACME OT Ethernet Switch,Switch,Schneider Electric,ConneXium Switch,499NES18100,,,12.2 (53r) SEY3,,,
Cabinet,U25_S3_SS5_B1_R1_C1,U25_S3_SS5_B1_R1_C1_SW11,OT Ethernet Switch,ACME OT Ethernet Switch,Switch,Schneider Electric,ConneXium Switch,TCSESM043F2CU0,,,15.2 (3R)E1,,,
Cabinet,U25_S3_SS5_B1_R1_C1,U25_S3_SS5_B1_R1_C1_SW7,OT Ethernet Switch,ACME OT Ethernet Switch,Switch,NTRON,,105TX,,,12.2 (35R)SEY3,,,
Cabinet,U25_S3_SS5_B2_R1_C1,U25_S3_SS5_B2_R1_C1_FW28,Security Firewall,ACME Security Firewall,Firewall,Fortinet,FortiGate®,FG-100D,,,15.2 (3R)E1,,,
Cabinet,U25_S3_SS5_B2_R1_C1,U25_S3_SS5_B2_R1_C1_FW37,Security Firewall,ACME Security Firewall,Firewall,Palo Alto,PA-5060,,,,12.2 (35R)SEY3,,,
Cabinet,U25_S4_SS1_B1_R1_C1,U25_S4_SS1_B1_R1_C1_FW23,Security Firewall,ACME Security Firewall,Firewall,Fortinet,FortiGate®,FG-800C,,,12.2 (25R)SEE4 ,,,
Cabinet,U25_S4_SS1_B1_R1_C1,U25_S4_SS1_B1_R1_C1_MOD3,GSM Modem,ACME GSM Modem,Modem,Maestro,M100 3G,,,,12.2 (35R)SEY3,,,
Cabinet,U25_S4_SS1_B1_R1_C1,U25_S4_SS1_B1_R1_C1_RTR12,APN Router,ACME APN Router,Router,INSYS,MRXS DSL,,,,12.2 (25R)SEE4 ,,,
Cabinet,U25_S4_SS1_B2_R1_C1,U25_S4_SS1_B2_R1_C1_FW5,Security Firewall,ACME Security Firewall,Firewall,Fortinet,FortiGate®,FG-2600F,,,16.8.1r,,,
Cabinet,U25_S4_SS1_B2_R1_C1,U25_S4_SS1_B2_R1_C1_FW57,Security Firewall,ACME Security Firewall,Firewall,Palo Alto,PA-220,910-000128-00N,12801214672,,16.8.1r,,,
Cabinet,U25_S4_SS1_B2_R1_C1,U25_S4_SS1_B2_R1_C1_NZ1,Vulnerability Management,ACME Vulnerability Management,Vulnerability Management,Nozomi Networks,NSG-L 100,NSGL-HW-P,2033BA2858,,10.0.5,,,
Cabinet,U25_S4_SS1_B2_R1_C1,U25_S4_SS1_B2_R1_C1_SW1,IT Ethernet Switch,ACME IT Ethernet Switch,Switch,Cisco,Catalyst 2960,,,,16.8.1r,,,
Cabinet,U25_S4_SS1_B2_R1_C1,U25_S4_SS1_B2_R1_C1_SW7,OT Ethernet Switch,ACME OT Ethernet Switch,Switch,NTRON,,105TX,,,12.2 (35R)SEY3,,,
Cabinet,U25_S4_SS2_B1_R1_C1,U25_S4_SS2_B1_R1_C1_NZ6,Vulnerability Management,ACME Vulnerability Management,Vulnerability Management,Nozomi Networks,NSG-L 100,NSGL-HW-P,2038BA1485,,12.2 (53r) SEY3,,,
Cabinet,U25_S4_SS4_B1_R1_C1,U25_S4_SS4_B1_R1_C1_FW18,Security Firewall,ACME Security Firewall,Firewall,Fortinet,FortiGate®,FG-3040B,,,16.8.1r,,,
Cabinet,U25_S4_SS4_B1_R1_C1,U25_S4_SS4_B1_R1_C1_FW54,Security Firewall,ACME Security Firewall,Firewall,Palo Alto,PA-220,910-000128-00N,12801214662,,15.2 (3R)E1,,,
Cabinet,U25_S4_SS4_B1_R1_C1,U25_S4_SS4_B1_R1_C1_NZ3,Vulnerability Management,ACME Vulnerability Management,Vulnerability Management,Nozomi Networks,NSG-L 100,NSGL-HW-P,2038BA1468,,12.2 (35R)SEY3,,,
Cabinet,U25_S4_SS4_B2_R1_C1,U25_S4_SS4_B2_R1_C1_FW34,Security Firewall,ACME Security Firewall,Firewall,Palo Alto,PA-3220,34961451,,,V15.2(7)e4,,,
Cabinet,U25_S4_SS4_B2_R1_C1,U25_S4_SS4_B2_R1_C1_RTR7,APN Router,ACME APN Router,Router,Cisco,2800 Series,,,,16.8.1r,,,
Cabinet,U25_S4_SS5_B2_R1_C1,U25_S4_SS5_B2_R1_C1_FW73,Security Firewall,ACME Security Firewall,Firewall,Palo Alto,PA-820,,012001059191,,V15.2(7)e4,,,
Cabinet,U25_S4_SS5_B2_R1_C1,U25_S4_SS5_B2_R1_C1_RTR14,APN Router,ACME APN Router,Router,INSYS,MRX3 LTE,,,,12.2 (44)SE5 ,,,
Cabinet,U25_S4_SS5_B2_R1_C1,U25_S4_SS5_B2_R1_C1_SW2,IT Ethernet Switch,ACME IT Ethernet Switch,Switch,Cisco,Catalyst 2960,,,,2.0.001,,,
Cabinet,U25_S5_SS1_B2_R1_C1,U25_S5_SS1_B2_R1_C1_GW1,Main Gateway,ACME Main Gateway,Gateway,korenix,JetCon 2302,,,,15.2 (3R)E1,,,
Cabinet,U25_S5_SS2_B1_R1_C1,U25_S5_SS2_B1_R1_C1_FW55,Security Firewall,ACME Security Firewall,Firewall,Palo Alto,PA-220,910-000128-00N,12801214664,,15.2(7)E4,,,
Cabinet,U25_S5_SS2_B2_R1_C1,U25_S5_SS2_B2_R1_C1_FW9,Security Firewall,ACME Security Firewall,Firewall,Fortinet,FortiGate®,FG-4400F,,,10.0.5,,,
Cabinet,U25_S5_SS2_B2_R1_C1,U25_S5_SS2_B2_R1_C1_GW1,Main Gateway,ACME Main Gateway,Gateway,korenix,JetCon 2302,,,,15.2 (3R)E1,,,
Cabinet,U25_S5_SS2_B2_R1_C1,U25_S5_SS2_B2_R1_C1_NZ21,Vulnerability Management,ACME Vulnerability Management,Vulnerability Management,Nozomi Networks,NSG-L 100,NSGL-HW-P,2128BA0383,,15.2(7)E4,,,
Cabinet,U25_S5_SS3_B1_R1_C1,U25_S5_SS3_B1_R1_C1_FW51,Security Firewall,ACME Security Firewall,Firewall,Palo Alto,PA-220,910-000128-00N,12801214543,,12.2 (44)SE5 ,,,
Cabinet,U25_S5_SS3_B1_R1_C1,U25_S5_SS3_B1_R1_C1_NZ17,Vulnerability Management,ACME Vulnerability Management,Vulnerability Management,Nozomi Networks,NSG-L 100,NSGL-HW-P,2033BA2666,,12.2 (44)SE5 ,,,
Cabinet,U25_S5_SS3_B2_R1_C1,U25_S5_SS3_B2_R1_C1_FW39,Security Firewall,ACME Security Firewall,Firewall,Palo Alto,PA-5020,,,,12.2 (44R)SE4,,,
Cabinet,U25_S5_SS3_B2_R1_C1,U25_S5_SS3_B2_R1_C1_MOD2,GSM Modem,ACME GSM Modem,Modem,Sixnet,BT-6801,,,,12.2 (25R)SEE4 ,,,
Cabinet,U25_S5_SS3_B2_R1_C1,U25_S5_SS3_B2_R1_C1_NZ9,Vulnerability Management,ACME Vulnerability Management,Vulnerability Management,Nozomi Networks,NSG-L 100,NSGL-HW-P,2038BA1488,,16.6.7,,,
Cabinet,U25_S5_SS4_B1_R1_C1,U25_S5_SS4_B1_R1_C1_FW40,Security Firewall,ACME Security Firewall,Firewall,Palo Alto,PA-3050,,,,12.2 (53r) SEY3,,,
Cabinet,U25_S5_SS4_B1_R1_C1,U25_S5_SS4_B1_R1_C1_FW73,Security Firewall,ACME Security Firewall,Firewall,Palo Alto,PA-820,,012001059191,,V15.2(7)e4,,,
Cabinet,U25_S5_SS5_B1_R1_C1,U25_S5_SS5_B1_R1_C1_FW5,Security Firewall,ACME Security Firewall,Firewall,Fortinet,FortiGate®,FG-2600F,,,16.8.1r,,,
Cabinet,U25_S5_SS5_B1_R1_C1,U25_S5_SS5_B1_R1_C1_NZ14,Vulnerability Management,ACME Vulnerability Management,Vulnerability Management,Nozomi Networks,NSG-L 100,NSGL-HW-P,2038BA1497,,10.0.5,,,
Cabinet,U25_S5_SS5_B1_R1_C1,U25_S5_SS5_B1_R1_C1_NZ4,Vulnerability Management,ACME Vulnerability Management,Vulnerability Management,Nozomi Networks,NSG-L 100,NSGL-HW-P,2038BA1475,,12.2 (44)SE5 ,,,
Cabinet,U25_S5_SS5_B2_R1_C1,U25_S5_SS5_B2_R1_C1_FW2,Security Firewall,ACME Security Firewall,Firewall,CISCO,FirePower,,,,15.2 (3R)E1,,,
Cabinet,U25_S5_SS5_B2_R1_C1,U25_S5_SS5_B2_R1_C1_FW49,Security Firewall,ACME Security Firewall,Firewall,Palo Alto,PA-220,910-000128-00N,12801214520,,12.2 (25R)SEE4 ,,,
