Parent Type,Parent ID,Asset ID,Asset Name,Asset Description,Asset Function,Asset Make,Asset Model,Asset Part Number,Asset Serial Number,Security Zone,Operating System,VM Host,Connected SCADA Server,Asset Contact Person,Comments
Room,U24_S3_SS4_B2_R1,U24_S3_SS4_B2_R1_SRVR9,Historian,Historian Server,Server,HP,ProLiant DL360e Gen8,,CZJ44209T3,,Windows | Server 2008,,,,
Room,U24_S3_SS5_B1_R1,U24_S3_SS5_B1_R1_SRVR25,HMI,HMI Server,Server,HP,ProLiant DL380 Gen10,,CZ29490PN8,,Windows | Server 2012,,,,
Room,U24_S3_SS5_B1_R1,U24_S3_SS5_B1_R1_SRVR45,Application,Application Server,Server,HP,ProLiant DL380 Gen9,,CZ29490PNS,,Windows | XP,,,,
Room,U24_S3_SS5_B1_R1,U24_S3_SS5_B1_R1_SRVR53,Application,Application Server,Server,HP,ProLiant ML350 Gen10,,CZJ9490CR5,,Windows | Server 2003,,,,
Room,U24_S3_SS5_B2_R1,U24_S3_SS5_B2_R1_EWS30,Engineering WS,Engineering Workstation,Workstation,HP,EliteDesk 800 G1 SFF,,TRF5150GH6,,Windows | Server 2012,,,,
Room,U24_S3_SS5_B2_R1,U24_S3_SS5_B2_R1_SRVR22,SCADA,SCADA Server,Server,HP,ProLiant DL380 Gen10,,CZ29490PN5,,Windows | Server 2000,,,,
Room,U24_S4_SS1_B1_R1,U24_S4_SS1_B1_R1_EWS14,Engineering WS,Engineering Workstation,Workstation,HP,Compaq 8200 Elite SFF PC,,CZC20301BL,,Windows | Server 2008,,,,
Room,U24_S4_SS1_B1_R1,U24_S4_SS1_B1_R1_EWS7,Engineering WS,Engineering Workstation,Workstation,Dell,OptiPlex 9020,,7M36X02,,Windows | 10 Enterprise,,,,
Room,U24_S4_SS1_B1_R1,U24_S4_SS1_B1_R1_SRVR31,HMI,HMI Server,Server,HP,ProLiant DL380 Gen10,,CZ29490PNK,,Linux,,,,
Room,U24_S4_SS1_B1_R1,U24_S4_SS1_B1_R1_SRVR4,Historian,Historian Server,Server,HP,ProLiant DL360e Gen8,,CZJ44209T1      ,,Windows | 7 Professional,,,,
Room,U24_S4_SS1_B2_R1,U24_S4_SS1_B2_R1_SRVR33,HMI,HMI Server,Server,HP,ProLiant DL380 Gen10,,CZ29490PNM,,Windows | 10 Professional,,,,
Room,U24_S4_SS2_B1_R1,U24_S4_SS2_B1_R1_SRVR12,Historian,Historian Server,Server,HP,ProLiant DL380 G7,,CZ22130DV6,,Windows | Server 2016 Datacenter,,,,
Room,U24_S4_SS2_B2_R1,U24_S4_SS2_B2_R1_EWS9,Engineering WS,Engineering Workstation,Workstation,HP,500B,,4CE1071249,,Windows | 7 Professional,,,,
Room,U24_S4_SS2_B2_R1,U24_S4_SS2_B2_R1_SRVR2,Historian,Historian Server,Server,HP,ProLiant DL120 Gen9,,CZJ6141B0H,,Windows | 10 Enterprise,,,,
Room,U24_S4_SS2_B2_R1,U24_S4_SS2_B2_R1_SRVR23,SCADA,SCADA Server,Server,HP,ProLiant DL380 Gen10,,CZ29490PN6,,Windows | Server 2003,,,,
Room,U24_S4_SS3_B1_R1,U24_S4_SS3_B1_R1_EWS8,Engineering WS,Engineering Workstation,Workstation,Dell,OptiPlex 9020,,JM5ZW02,,Windows | 10 Professional,,,,
Room,U24_S4_SS3_B1_R1,U24_S4_SS3_B1_R1_OWS11,Operator WS,Operator Workstation,Workstation,HP,EliteDesk 800 G4 WKS TWR,,CZC9509H70,,Windows | 8 Professional,,,,
Room,U24_S4_SS3_B1_R1,U24_S4_SS3_B1_R1_OWS12,Operator WS,Operator Workstation,Workstation,HP,EliteDesk 800 G4 WKS TWR,,CZC9509H73,,Windows | Server 2000,,,,
Room,U24_S4_SS3_B1_R1,U24_S4_SS3_B1_R1_OWS14,Operator WS,Operator Workstation,Workstation,HP,EliteDesk 800 G4 WKS TWR,,CZC9509H78,,Windows | Server 2008,,,,
Room,U24_S4_SS3_B1_R1,U24_S4_SS3_B1_R1_OWS17,Operator WS,Operator Workstation,Workstation,HP,EliteDesk 800 G5 SFF,,CZC9509H6Y,,Windows | Server 2016 Datacenter,,,,
Room,U24_S4_SS3_B2_R1,U24_S4_SS3_B2_R1_EWS17,Engineering WS,Engineering Workstation,Workstation,HP,Compaq Elite 8300 SFF,,SGH406SK27,,Windows | Server 2016 Datacenter,,,,
Room,U24_S4_SS4_B1_R1,U24_S4_SS4_B1_R1_SRVR7,Historian,Historian Server,Server,HP,ProLiant DL360e Gen8,,CZJ44209SY      ,,Windows | Server 2000,,,,
Room,U24_S4_SS4_B2_R1,U24_S4_SS4_B2_R1_OWS15,Operator WS,Operator Workstation,Workstation,HP,EliteDesk 800 G4 WKS TWR,,CZC9509H79,,Windows | Server 2012,,,,
Room,U24_S4_SS4_B2_R1,U24_S4_SS4_B2_R1_OWS20,Operator WS,Operator Workstation,Workstation,HP,EliteDesk 800 G5 TWR,,CZC026BKDN,,Windows | XP,,,,
Room,U24_S4_SS5_B1_R1,U24_S4_SS5_B1_R1_EWS16,Engineering WS,Engineering Workstation,Workstation,HP,Compaq Elite 8300 SFF,,TRF2380KL1,,Windows | Server 2016,,,,
Room,U24_S4_SS5_B1_R1,U24_S4_SS5_B1_R1_SRVR14,SCADA,SCADA Server,Server,HP,ProLiant DL380 Gen10,,CZ210205YZ,,Windows | Server 2019 Datacenter,,,,
Room,U24_S4_SS5_B2_R1,U24_S4_SS5_B2_R1_EWS6,Engineering WS,Engineering Workstation,Workstation,Dell,OptiPlex 9010,,5MNYJY1,,Linux,,,,
Room,U24_S4_SS5_B2_R1,U24_S4_SS5_B2_R1_SRVR2,Historian,Historian Server,Server,HP,ProLiant DL120 Gen9,,CZJ6141B0H,,Windows | 10 Enterprise,,,,
Room,U24_S4_SS5_B2_R1,U24_S4_SS5_B2_R1_SRVR9,Historian,Historian Server,Server,HP,ProLiant DL360e Gen8,,CZJ44209T3,,Windows | Server 2008,,,,
Room,U24_S5_SS1_B1_R1,U24_S5_SS1_B1_R1_OWS16,Operator WS,Operator Workstation,Workstation,HP,EliteDesk 800 G4 WKS TWR,,CZC9509H7B,,Windows | Server 2016,,,,
Room,U24_S5_SS1_B1_R1,U24_S5_SS1_B1_R1_SRVR46,Application,Application Server,Server,HP,ProLiant DL380p G8,,CZ2241025Y,,Linux,,,,
Room,U24_S5_SS1_B2_R1,U24_S5_SS1_B2_R1_EWS19,Engineering WS,Engineering Workstation,Workstation,HP,Elite Desktop 800G1,,TRF51408F0,,Windows | Server 2019 Datacenter,,,,
Room,U24_S5_SS1_B2_R1,U24_S5_SS1_B2_R1_SRVR5,Historian,Historian Server,Server,HP,ProLiant DL360e Gen8,,CZJ44209SW      ,,Windows | 7 Ultimate,,,,
Room,U24_S5_SS1_B2_R1,U24_S5_SS1_B2_R1_SRVR67,Web,Web Server,Server ,Dell,PowerEdge R740,,CZ29490PNT,,Windows | Server 2000,,,,
Room,U24_S5_SS2_B1_R1,U24_S5_SS2_B1_R1_EWS25,Engineering WS,Engineering Workstation,Workstation,HP,EliteDesk 800 G1 SFF,,TRF516005W,,Windows | 7 Ultimate,,,,
Room,U24_S5_SS2_B1_R1,U24_S5_SS2_B1_R1_EWS3,Engineering WS,Engineering Workstation,Workstation,Dell,OptiPlex 7010,,5MNYJY1,,Windows | Server 2019,,,,
Room,U24_S5_SS2_B1_R1,U24_S5_SS2_B1_R1_SRVR39,DNS,DNS Server,Server,HP,ProLiant DL380 Gen10,,CZ29490PNW,,Windows | Server 2008,,,,
Room,U24_S5_SS2_B1_R1,U24_S5_SS2_B1_R1_SRVR60,Mail,Mail Server,Server ,Dell,PowerEdge R710,,CZJ9490CR3,,Windows | XP,,,,
Room,U24_S5_SS2_B2_R1,U24_S5_SS2_B2_R1_OWS28,Operator WS,Operator Workstation,Workstation,HP,Z2 Tower G4 Workstation,,CZC947C5FL,,Windows | Server 2003,,,,
Room,U24_S5_SS3_B1_R1,U24_S5_SS3_B1_R1_EWS3,Engineering WS,Engineering Workstation,Workstation,Dell,OptiPlex 7010,,5MNYJY1,,Windows | Server 2019,,,,
Room,U24_S5_SS3_B1_R1,U24_S5_SS3_B1_R1_SRVR29,HMI,HMI Server,Server,HP,ProLiant DL380 Gen10,,CZ29490PNH,,Windows | Server 2019 Datacenter,,,,
Room,U24_S5_SS3_B2_R1,U24_S5_SS3_B2_R1_SRVR17,SCADA,SCADA Server,Server,HP,ProLiant DL380 Gen10,,CZ210205ZM,,Windows | 10 Enterprise,,,,
Room,U24_S5_SS4_B1_R1,U24_S5_SS4_B1_R1_OWS1,Operator WS,Operator Workstation,Workstation,HP,EliteDesk 800 G1 SFF,,TRF5160060,,Windows | Server 2016,,,,
Room,U24_S5_SS4_B1_R1,U24_S5_SS4_B1_R1_OWS12,Operator WS,Operator Workstation,Workstation,HP,EliteDesk 800 G4 WKS TWR,,CZC9509H73,,Windows | Server 2000,,,,
Room,U24_S5_SS4_B1_R1,U24_S5_SS4_B1_R1_SRVR19,SCADA,SCADA Server,Server,HP,ProLiant DL380 Gen10,,CZ21270CSC,,Windows | 7 Professional,,,,
Room,U24_S5_SS4_B2_R1,U24_S5_SS4_B2_R1_EWS2,Engineering WS,Engineering Workstation,Workstation,Dell,OptiPlex 7010,,8BX1F5J,,Windows | Server 2016 Datacenter,,,,
Room,U24_S5_SS4_B2_R1,U24_S5_SS4_B2_R1_OWS26,Operator WS,Operator Workstation,Workstation,HP,Z2 Tower G4 Workstation,,CZC947C5F7,,Windows | 8 Professional,,,,
Room,U24_S5_SS4_B2_R1,U24_S5_SS4_B2_R1_OWS4,Operator WS,Operator Workstation,Workstation,HP,EliteDesk 800 G4 WKS TWR,,CZC9509H71,,Windows | Server 2019 Datacenter,,,,
Room,U24_S5_SS5_B1_R1,U24_S5_SS5_B1_R1_OWS29,Operator WS,Operator Workstation,Workstation,Lenovo,V530S,,4CE208CV9Q,,Windows | Server 2008,,,,
Room,U24_S5_SS5_B1_R1,U24_S5_SS5_B1_R1_SRVR24,HMI,HMI Server,Server,HP,ProLiant DL380 Gen10,,CZ29490PN7,,Windows | Server 2008,,,,
Room,U24_S5_SS5_B1_R1,U24_S5_SS5_B1_R1_SRVR43,DNS,DNS Server,Server,HP,ProLiant DL380 Gen10,,CZ29490PNN,,Windows | Server 2019,,,,
Room,U24_S5_SS5_B2_R1,U24_S5_SS5_B2_R1_EWS5,Engineering WS,Engineering Workstation,Workstation,Dell,Optiplex 7050,,CZC1325PTR,,Windows | XP,,,,
Room,U24_S5_SS5_B2_R1,U24_S5_SS5_B2_R1_EWS7,Engineering WS,Engineering Workstation,Workstation,Dell,OptiPlex 9020,,7M36X02,,Windows | 10 Enterprise,,,,
Room,U24_S5_SS5_B2_R1,U24_S5_SS5_B2_R1_OWS13,Operator WS,Operator Workstation,Workstation,HP,EliteDesk 800 G4 WKS TWR,,CZC9509H76,,Windows | Server 2003,,,,
Room,U24_S5_SS5_B2_R1,U24_S5_SS5_B2_R1_OWS4,Operator WS,Operator Workstation,Workstation,HP,EliteDesk 800 G4 WKS TWR,,CZC9509H71,,Windows | Server 2019 Datacenter,,,,
Room,U25_S1_SS1_B1_R1,U25_S1_SS1_B1_R1_SRVR16,SCADA,SCADA Server,Server,HP,ProLiant DL380 Gen10,,CZ210205ZL,,Linux,,,,
Room,U25_S1_SS1_B1_R1,U25_S1_SS1_B1_R1_SRVR32,HMI,HMI Server,Server,HP,ProLiant DL380 Gen10,,CZ29490PNL,,Windows | 10 Enterprise,,,,
Room,U25_S1_SS1_B1_R1,U25_S1_SS1_B1_R1_SRVR53,Application,Application Server,Server,HP,ProLiant ML350 Gen10,,CZJ9490CR5,,Windows | Server 2003,,,,
Room,U25_S1_SS1_B2_R1,U25_S1_SS1_B2_R1_EWS26,Engineering WS,Engineering Workstation,Workstation,HP,EliteDesk 800 G1 SFF,,TRF5160063,,Windows | 8 Professional,,,,
Room,U25_S1_SS1_B2_R1,U25_S1_SS1_B2_R1_EWS29,Engineering WS,Engineering Workstation,Workstation,HP,EliteDesk 800 G1 SFF,,TRF5160063,,Windows | Server 2008,,,,
Room,U25_S1_SS1_B2_R1,U25_S1_SS1_B2_R1_OWS13,Operator WS,Operator Workstation,Workstation,HP,EliteDesk 800 G4 WKS TWR,,CZC9509H76,,Windows | Server 2003,,,,
Room,U25_S1_SS1_B2_R1,U25_S1_SS1_B2_R1_SRVR4,Historian,Historian Server,Server,HP,ProLiant DL360e Gen8,,CZJ44209T1      ,,Windows | 7 Professional,,,,
Room,U25_S1_SS2_B1_R1,U25_S1_SS2_B1_R1_OWS23,Operator WS,Operator Workstation,Workstation,HP,EliteDesk 800 G6 Small,,4CE208CV70,,Windows | 10 Professional,,,,
Room,U25_S1_SS2_B1_R1,U25_S1_SS2_B1_R1_OWS30,Operator WS,Operator Workstation,Workstation,Lenovo,V530S,,CP3CF2S,,Windows | Server 2012,,,,
Room,U25_S1_SS2_B2_R1,U25_S1_SS2_B2_R1_EWS29,Engineering WS,Engineering Workstation,Workstation,HP,EliteDesk 800 G1 SFF,,TRF5160063,,Windows | Server 2008,,,,
Room,U25_S1_SS2_B2_R1,U25_S1_SS2_B2_R1_EWS6,Engineering WS,Engineering Workstation,Workstation,Dell,OptiPlex 9010,,5MNYJY1,,Linux,,,,
Room,U25_S1_SS3_B1_R1,U25_S1_SS3_B1_R1_EWS17,Engineering WS,Engineering Workstation,Workstation,HP,Compaq Elite 8300 SFF,,SGH406SK27,,Windows | Server 2016 Datacenter,,,,
Room,U25_S1_SS3_B1_R1,U25_S1_SS3_B1_R1_SRVR8,Historian,Historian Server,Server,HP,ProLiant DL360e Gen8,,CZJ44209T0,,Windows | Server 2003,,,,
Room,U25_S1_SS3_B2_R1,U25_S1_SS3_B2_R1_OWS8,Operator WS,Operator Workstation,Workstation,HP,EliteDesk 800 G4 WKS TWR,,CZC9509H6V,,Windows | 10 Professional,,,,
Room,U25_S1_SS4_B1_R1,U25_S1_SS4_B1_R1_SRVR67,Web,Web Server,Server ,Dell,PowerEdge R740,,CZ29490PNT,,Windows | Server 2000,,,,
Room,U25_S1_SS4_B2_R1,U25_S1_SS4_B2_R1_EWS19,Engineering WS,Engineering Workstation,Workstation,HP,Elite Desktop 800G1,,TRF51408F0,,Windows | Server 2019 Datacenter,,,,
Room,U25_S1_SS4_B2_R1,U25_S1_SS4_B2_R1_OWS12,Operator WS,Operator Workstation,Workstation,HP,EliteDesk 800 G4 WKS TWR,,CZC9509H73,,Windows | Server 2000,,,,
Room,U25_S1_SS4_B2_R1,U25_S1_SS4_B2_R1_SRVR19,SCADA,SCADA Server,Server,HP,ProLiant DL380 Gen10,,CZ21270CSC,,Windows | 7 Professional,,,,
Room,U25_S1_SS5_B1_R1,U25_S1_SS5_B1_R1_EWS10,Engineering WS,Engineering Workstation,Workstation,HP,Compaq,,CZC2030162,,Windows | 7 Ultimate,,,,
Room,U25_S1_SS5_B1_R1,U25_S1_SS5_B1_R1_EWS27,Engineering WS,Engineering Workstation,Workstation,HP,EliteDesk 800 G1 SFF,,TRF516006H,,Windows | Server 2000,,,,
Room,U25_S1_SS5_B1_R1,U25_S1_SS5_B1_R1_OWS10,Operator WS,Operator Workstation,Workstation,HP,EliteDesk 800 G4 WKS TWR,,CZC9509H6Y,,Windows | 7 Ultimate,,,,
Room,U25_S1_SS5_B1_R1,U25_S1_SS5_B1_R1_OWS2,Operator WS,Operator Workstation,Workstation,HP,EliteDesk 800 G2 SFF,,CZC724BG0T,,Windows | Server 2016 Datacenter,,,,
Room,U25_S1_SS5_B1_R1,U25_S1_SS5_B1_R1_OWS5,Operator WS,Operator Workstation,Workstation,HP,EliteDesk 800 G4 WKS TWR,,CZC9509H72,,Windows | XP,,,,
Room,U25_S1_SS5_B1_R1,U25_S1_SS5_B1_R1_SRVR22,SCADA,SCADA Server,Server,HP,ProLiant DL380 Gen10,,CZ29490PN5,,Windows | Server 2000,,,,
Room,U25_S1_SS5_B1_R1,U25_S1_SS5_B1_R1_SRVR35,HMI,HMI Server,Server,HP,ProLiant DL380 Gen10,,CZ29490PNR,,Windows | 7 Ultimate,,,,
Room,U25_S1_SS5_B2_R1,U25_S1_SS5_B2_R1_SRVR40,DNS,DNS Server,Server,HP,ProLiant DL380 Gen10,,CZ29490PNX,,Windows | Server 2012,,,,
Room,U25_S1_SS5_B2_R1,U25_S1_SS5_B2_R1_SRVR45,Application,Application Server,Server,HP,ProLiant DL380 Gen9,,CZ29490PNS,,Windows | XP,,,,
Room,U25_S1_SS5_B2_R1,U25_S1_SS5_B2_R1_SRVR69,Web,Web Server,Server ,Siemens,Simatic Rack PC,,CZJ9490CR2,,Windows | Server 2008,,,,
Room,U25_S2_SS1_B1_R1,U25_S2_SS1_B1_R1_EWS18,Engineering WS,Engineering Workstation,Workstation,HP,Elite Desktop 800G1,,TRF51003BM,,Windows | Server 2019,,,,
Room,U25_S2_SS1_B1_R1,U25_S2_SS1_B1_R1_SRVR48,Application,Application Server,Server,HP,ProLiant DL380p G8,,CZJ9490CR3,,Windows | 10 Professional,,,,
Room,U25_S2_SS1_B2_R1,U25_S2_SS1_B2_R1_EWS14,Engineering WS,Engineering Workstation,Workstation,HP,Compaq 8200 Elite SFF PC,,CZC20301BL,,Windows | Server 2008,,,,
Room,U25_S2_SS1_B2_R1,U25_S2_SS1_B2_R1_EWS24,Engineering WS,Engineering Workstation,Workstation,HP,EliteDesk 800 G1 SFF,,TRF5150GG8,,Windows | 7 Professional,,,,
Room,U25_S2_SS1_B2_R1,U25_S2_SS1_B2_R1_EWS25,Engineering WS,Engineering Workstation,Workstation,HP,EliteDesk 800 G1 SFF,,TRF516005W,,Windows | 7 Ultimate,,,,
Room,U25_S2_SS1_B2_R1,U25_S2_SS1_B2_R1_EWS3,Engineering WS,Engineering Workstation,Workstation,Dell,OptiPlex 7010,,5MNYJY1,,Windows | Server 2019,,,,
Room,U25_S2_SS1_B2_R1,U25_S2_SS1_B2_R1_SRVR2,Historian,Historian Server,Server,HP,ProLiant DL120 Gen9,,CZJ6141B0H,,Windows | 10 Enterprise,,,,
Room,U25_S2_SS1_B2_R1,U25_S2_SS1_B2_R1_SRVR38,HMI,HMI Server,Server,HP,ProLiant DL380 Gen10,,CZ29490PNV,,Windows | Server 2003,,,,
Room,U25_S2_SS1_B2_R1,U25_S2_SS1_B2_R1_SRVR48,Application,Application Server,Server,HP,ProLiant DL380p G8,,CZJ9490CR3,,Windows | 10 Professional,,,,
Room,U25_S2_SS1_B2_R1,U25_S2_SS1_B2_R1_SRVR50,Application,Application Server,Server,HP,ProLiant ML350 Gen10,,CZJ9490CR3,,Windows | 7 Ultimate,,,,
Room,U25_S2_SS2_B1_R1,U25_S2_SS2_B1_R1_SRVR1,Historian,Historian Server,Server,Dell,PLC Panel PC,,CZJ44209SW      ,,Linux,,,,
Room,U25_S2_SS2_B1_R1,U25_S2_SS2_B1_R1_SRVR27,HMI,HMI Server,Server,HP,ProLiant DL380 Gen10,,CZ29490PND,,Windows | Server 2016 Datacenter,,,,
Room,U25_S2_SS2_B2_R1,U25_S2_SS2_B2_R1_OWS12,Operator WS,Operator Workstation,Workstation,HP,EliteDesk 800 G4 WKS TWR,,CZC9509H73,,Windows | Server 2000,,,,
Room,U25_S2_SS2_B2_R1,U25_S2_SS2_B2_R1_SRVR34,HMI,HMI Server,Server,HP,ProLiant DL380 Gen10,,CZ29490PNN,,Windows | 7 Professional,,,,
Room,U25_S2_SS3_B1_R1,U25_S2_SS3_B1_R1_EWS20,Engineering WS,Engineering Workstation,Workstation,HP,EliteDesk 800 G1 SFF,,TRF4200N7G,,Windows | XP,,,,
Room,U25_S2_SS3_B1_R1,U25_S2_SS3_B1_R1_SRVR9,Historian,Historian Server,Server,HP,ProLiant DL360e Gen8,,CZJ44209T3,,Windows | Server 2008,,,,
Room,U25_S2_SS3_B2_R1,U25_S2_SS3_B2_R1_OWS27,Operator WS,Operator Workstation,Workstation,HP,Z2 Tower G4 Workstation,,CZC947C5F8,,Windows | Server 2000,,,,
Room,U25_S2_SS4_B1_R1,U25_S2_SS4_B1_R1_OWS12,Operator WS,Operator Workstation,Workstation,HP,EliteDesk 800 G4 WKS TWR,,CZC9509H73,,Windows | Server 2000,,,,
Room,U25_S2_SS4_B1_R1,U25_S2_SS4_B1_R1_OWS27,Operator WS,Operator Workstation,Workstation,HP,Z2 Tower G4 Workstation,,CZC947C5F8,,Windows | Server 2000,,,,
Room,U25_S2_SS4_B1_R1,U25_S2_SS4_B1_R1_OWS5,Operator WS,Operator Workstation,Workstation,HP,EliteDesk 800 G4 WKS TWR,,CZC9509H72,,Windows | XP,,,,
Room,U25_S2_SS4_B2_R1,U25_S2_SS4_B2_R1_OWS18,Operator WS,Operator Workstation,Workstation,HP,EliteDesk 800 G5 TWR,,CZC9509H70,,Windows | Server 2019,,,,
Room,U25_S2_SS4_B2_R1,U25_S2_SS4_B2_R1_SRVR44,Application,Application Server,Server,HP,ProLiant DL380 Gen8,,CZ29490PNR,,Windows | Server 2019 Datacenter,,,,
Room,U25_S2_SS5_B1_R1,U25_S2_SS5_B1_R1_EWS13,Engineering WS,Engineering Workstation,Workstation,HP,Compaq 8200 Elite SFF PC,,CZC203018R,,Windows | Server 2003,,,,
Room,U25_S2_SS5_B1_R1,U25_S2_SS5_B1_R1_OWS21,Operator WS,Operator Workstation,Workstation,HP,EliteDesk 800 G6 Small,,4CE207BFD0,,Linux,,,,
Room,U25_S2_SS5_B1_R1,U25_S2_SS5_B1_R1_SRVR10,Historian,Historian Server,Server,HP,ProLiant DL360p Gen8,,CZJ4040RYM      ,,Windows | Server 2012,,,,
Room,U25_S2_SS5_B1_R1,U25_S2_SS5_B1_R1_SRVR56,Application,Application Server,Server ,Dell,PowerEdge 1900,,CZ29490PNS,,Windows | Server 2016,,,,
Room,U25_S2_SS5_B2_R1,U25_S2_SS5_B2_R1_SRVR15,SCADA,SCADA Server,Server,HP,ProLiant DL380 Gen10,,CZ210205ZJ,,Windows | XP,,,,
Room,U25_S2_SS5_B2_R1,U25_S2_SS5_B2_R1_SRVR20,SCADA,SCADA Server,Server,HP,ProLiant DL380 Gen10,,CZ2928012J,,Windows | 7 Ultimate,,,,
Room,U25_S3_SS1_B1_R1,U25_S3_SS1_B1_R1_SRVR17,SCADA,SCADA Server,Server,HP,ProLiant DL380 Gen10,,CZ210205ZM,,Windows | 10 Enterprise,,,,
Room,U25_S3_SS1_B1_R1,U25_S3_SS1_B1_R1_SRVR5,Historian,Historian Server,Server,HP,ProLiant DL360e Gen8,,CZJ44209SW      ,,Windows | 7 Ultimate,,,,
Room,U25_S3_SS1_B1_R1,U25_S3_SS1_B1_R1_SRVR64,Mail,Mail Server,Server ,Dell,PowerEdge R740,,5P6P2S2,,Windows | 7 Professional,,,,
Room,U25_S3_SS1_B1_R1,U25_S3_SS1_B1_R1_SRVR65,Web,Web Server,Server ,Dell,PowerEdge R740,,8TZTHP2,,Windows | 7 Ultimate,,,,
Room,U25_S3_SS1_B2_R1,U25_S3_SS1_B2_R1_OWS11,Operator WS,Operator Workstation,Workstation,HP,EliteDesk 800 G4 WKS TWR,,CZC9509H70,,Windows | 8 Professional,,,,
Room,U25_S3_SS1_B2_R1,U25_S3_SS1_B2_R1_SRVR63,Mail,Mail Server,Server ,Dell,PowerEdge R720,,HKCSJ32,,Windows | 10 Professional,,,,
Room,U25_S3_SS2_B1_R1,U25_S3_SS2_B1_R1_SRVR20,SCADA,SCADA Server,Server,HP,ProLiant DL380 Gen10,,CZ2928012J,,Windows | 7 Ultimate,,,,
Room,U25_S3_SS2_B2_R1,U25_S3_SS2_B2_R1_OWS4,Operator WS,Operator Workstation,Workstation,HP,EliteDesk 800 G4 WKS TWR,,CZC9509H71,,Windows | Server 2019 Datacenter,,,,
Room,U25_S3_SS3_B1_R1,U25_S3_SS3_B1_R1_EWS2,Engineering WS,Engineering Workstation,Workstation,Dell,OptiPlex 7010,,8BX1F5J,,Windows | Server 2016 Datacenter,,,,
Room,U25_S3_SS3_B1_R1,U25_S3_SS3_B1_R1_EWS4,Engineering WS,Engineering Workstation,Workstation,Dell,OptiPlex 7010,,CZC1325PTR,,Windows | Server 2019 Datacenter,,,,
Room,U25_S3_SS3_B2_R1,U25_S3_SS3_B2_R1_EWS16,Engineering WS,Engineering Workstation,Workstation,HP,Compaq Elite 8300 SFF,,TRF2380KL1,,Windows | Server 2016,,,,
Room,U25_S3_SS3_B2_R1,U25_S3_SS3_B2_R1_OWS13,Operator WS,Operator Workstation,Workstation,HP,EliteDesk 800 G4 WKS TWR,,CZC9509H76,,Windows | Server 2003,,,,
Room,U25_S3_SS3_B2_R1,U25_S3_SS3_B2_R1_OWS2,Operator WS,Operator Workstation,Workstation,HP,EliteDesk 800 G2 SFF,,CZC724BG0T,,Windows | Server 2016 Datacenter,,,,
Room,U25_S3_SS4_B1_R1,U25_S3_SS4_B1_R1_EWS20,Engineering WS,Engineering Workstation,Workstation,HP,EliteDesk 800 G1 SFF,,TRF4200N7G,,Windows | XP,,,,
Room,U25_S3_SS4_B1_R1,U25_S3_SS4_B1_R1_EWS30,Engineering WS,Engineering Workstation,Workstation,HP,EliteDesk 800 G1 SFF,,TRF5150GH6,,Windows | Server 2012,,,,
Room,U25_S3_SS4_B1_R1,U25_S3_SS4_B1_R1_SRVR11,Historian,Historian Server,Server,HP,ProLiant DL380 G7,,CZ22130DSZ,,Windows | Server 2016,,,,
Room,U25_S3_SS4_B1_R1,U25_S3_SS4_B1_R1_SRVR32,HMI,HMI Server,Server,HP,ProLiant DL380 Gen10,,CZ29490PNL,,Windows | 10 Enterprise,,,,
Room,U25_S3_SS4_B1_R1,U25_S3_SS4_B1_R1_SRVR46,Application,Application Server,Server,HP,ProLiant DL380p G8,,CZ2241025Y,,Linux,,,,
Room,U25_S3_SS4_B2_R1,U25_S3_SS4_B2_R1_EWS15,Engineering WS,Engineering Workstation,Workstation,HP,Compaq 8200 Elite SFF PC,,CZC20301BL,,Windows | Server 2012,,,,
Room,U25_S3_SS4_B2_R1,U25_S3_SS4_B2_R1_SRVR11,Historian,Historian Server,Server,HP,ProLiant DL380 G7,,CZ22130DSZ,,Windows | Server 2016,,,,
Room,U25_S3_SS4_B2_R1,U25_S3_SS4_B2_R1_SRVR24,HMI,HMI Server,Server,HP,ProLiant DL380 Gen10,,CZ29490PN7,,Windows | Server 2008,,,,
Room,U25_S3_SS4_B2_R1,U25_S3_SS4_B2_R1_SRVR36,HMI,HMI Server,Server,HP,ProLiant DL380 Gen10,,CZ29490PNS,,Windows | 8 Professional,,,,
Room,U25_S3_SS5_B1_R1,U25_S3_SS5_B1_R1_EWS27,Engineering WS,Engineering Workstation,Workstation,HP,EliteDesk 800 G1 SFF,,TRF516006H,,Windows | Server 2000,,,,
Room,U25_S3_SS5_B2_R1,U25_S3_SS5_B2_R1_EWS15,Engineering WS,Engineering Workstation,Workstation,HP,Compaq 8200 Elite SFF PC,,CZC20301BL,,Windows | Server 2012,,,,
Room,U25_S3_SS5_B2_R1,U25_S3_SS5_B2_R1_SRVR50,Application,Application Server,Server,HP,ProLiant ML350 Gen10,,CZJ9490CR3,,Windows | 7 Ultimate,,,,
Room,U25_S3_SS5_B2_R1,U25_S3_SS5_B2_R1_SRVR55,Application,Application Server,Server,Siemens,Simatic Rack PC,,CZ29490PNR,,Windows | Server 2012,,,,
Room,U25_S3_SS5_B2_R1,U25_S3_SS5_B2_R1_SRVR62,Mail,Mail Server,Server ,Dell,PowerEdge R720,,DX3X522,,Windows | 10 Enterprise,,,,
Room,U25_S4_SS1_B1_R1,U25_S4_SS1_B1_R1_SRVR3,Historian,Historian Server,Server,HP,ProLiant DL120 Gen9,,CZJ44209T0,,Windows | 10 Professional,,,,
